,defillamaId,name,disabled,displayName,module,category,logo,change_1d,change_7d,change_1m,change_7dover7d,change_30dover30d,total24h,total48hto24h,total7d,total30d,total14dto7d,total60dto30d,total1y,average1y,totalAllTime,breakdown24h,chains,protocolType,methodologyURL,methodology,latestFetchIsOk,versionKey,dailyVolume,totalVolume7d,totalVolume30d,parentProtocol
224,2849,MERLIN DEX,False,MERLIN DEX,merlin,Dexes,https://icons.llamao.fi/icons/protocols/merlin-dex.png,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241078.0,{'era': {'merlin': 0}},['zkSync Era'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/merlin,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,0.0,0.0,
225,1726,Meshswap,False,Meshswap,meshswap,Dexes,https://icons.llamao.fi/icons/protocols/meshswap.png,226.21,37.97,295.03,27.09,55.47,456002.0,139786.0,2979244.0,8696333.0,2344230.0,5593436.0184,136786380.65589997,10522029.281223077,26490751.0,{'polygon': {'meshswap': 456002}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/meshswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,456002.0,330500.0,115436.0,
226,2253,MetaTdex,False,MetaTdex,metatdex,Dexes,https://icons.llamao.fi/icons/protocols/metatdex.png,0.0,-94.64,,1249.07,0.0,3.0,3.0,4344.0,5598.0,322.0,0.0,5113848169.584129,393372936.12185603,6058440823.0,{'polygon': {'metatdex': 3}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/metatdex,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,3.0,56.0,0.0,
227,3750,Metavault V3,False,Metavault V3,metavault-v3,Dexes,https://icons.llamao.fi/icons/protocols/metavault-v3.png,-60.36,-46.33,-11.31,36.2,42.44,290581.0,732989.0,5458345.0,27210916.0,4007576.0,19103237.2530832,0.0,0.0,85000959.0,"{'linea': {'v3': 12342}, 'scroll': {'v3': 278239}}","['Linea', 'Scroll']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/metavault-v3,"{'UserFees': 'Users pay between 0.01% to 1% fee', 'Fees': 'Each pool charge between 0.01% to 1% fee', 'Revenue': '0 to 1/4 of the fee goes to treasury', 'ProtocolRevenue': 'Treasury receives a share of the fees', 'HoldersRevenue': 'None', 'SupplySideRevenue': 'Liquidity providers get most of the fees of all trades in their pools'}",True,v3,290581.0,541451.0,327622.0,parent#metavault
228,1801,Metavault.Trade,False,Metavault.Trade,metavault.trade,Derivatives,https://icons.llamao.fi/icons/protocols/metavault.trade.png,802.49,35.55,-56.1,-0.84,150.18,384452.0,42599.0,12021917.0,30084731.0,12123795.0,12025388.52202402,291820051.40156233,22447696.261658635,601200345.0,{'polygon': {'metavault.trade': 384452}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/metavault.trade,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,metavault.trade,384452.0,283633.0,875728.0,parent#metavault
229,2452,Metropolis,True,Metropolis,metropolis,Dexes,https://icons.llamao.fi/icons/protocols/metropolis.png,,,,,,,,,,,,,,250229.0,,['Fantom'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/metropolis,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
230,3090,MiaSwap,False,MiaSwap,miaswap,Dexes,https://icons.llamao.fi/icons/protocols/miaswap.jpg,,,,0.0,-98.97,0.0,0.0,15.0,53.0,0.0,5168.258740963095,0.0,0.0,597.0,{'onus': {'miaswap': 0}},['Onus'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/miaswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,0.0,0.0,
231,1241,Mimo,True,Mimo,mimo,Dexes,https://icons.llamao.fi/icons/protocols/mimo.jpg,,,,,,,,,,,,,,504474875.0,,['IoTeX'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mimo,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
232,1494,Minswap,False,Minswap,minswap,Dexes,https://icons.llamao.fi/icons/protocols/minswap.png,-27.55,-2.28,39.12,28.94,44.08,7504751.0,10358153.0,72524524.0,189329588.0,56245084.0,131405308.94332683,1610267358.572208,123866719.89016977,2589047004.0,{'cardano': {'minswap': 7504751}},['Cardano'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/minswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,7504751.0,7679696.0,5394363.0,
233,748,MistSwap,True,MistSwap,mistswap,Dexes,https://icons.llamao.fi/icons/protocols/mistswap.png,,,,,,,,,,,,,,159895570.4364175,,['smartBCH'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mistswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
234,2754,MM Finance Arbitrum,False,MM Finance Arbitrum,mm-finance-arbitrum,Dexes,https://icons.llamao.fi/icons/protocols/mm-finance-arbitrum.png,59.66,-68.26,39.07,-55.68,29.4,744.0,466.0,8201.0,55542.0,18506.0,42922.11243485894,0.0,0.0,45232156.0,{'arbitrum': {'mm-finance-arbitrum': 744}},['Arbitrum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mm-finance-arbitrum,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,744.0,2344.0,535.0,parent#mm-finance
235,2015,MM Stableswap Polygon,False,MM Stableswap Polygon,mm-stableswap-polygon,Dexes,https://icons.llamao.fi/icons/protocols/mm-stableswap-polygon.jpg,14.59,-65.48,14.78,106.81,64.66,17770.0,15507.0,305523.0,723332.0,147734.0,439301.45585931395,17691935.142630406,1360918.0878946474,1504615101.0,{'polygon': {'mm-stableswap-polygon': 17770}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mm-stableswap-polygon,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,17770.0,51481.0,15482.0,parent#mm-finance
236,588,Mobius Money,False,Mobius Money,mobius-money,Dexes,https://icons.llamao.fi/icons/protocols/mobius-money.png,-70.16,-4.38,495.45,-14.78,202.49,262.0,878.0,3806.0,15300.0,4466.0,5058.073647674228,298904.8872341472,22992.68363339594,3788277.0,{'celo': {'mobius-money': 262}},['Celo'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mobius-money,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,262.0,274.0,44.0,
237,1181,MojitoSwap,False,MojitoSwap,mojitoswap,Dexes,https://icons.llamao.fi/icons/protocols/mojitoswap.png,-72.96,-69.55,125.48,23.73,-1.69,17551.0,64896.0,331265.0,895417.0,267739.0,910782.544754463,45310769.445523165,3485443.8035017825,1296099712.0,{'kcc': {'mojitoswap': 17551}},['KCC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mojitoswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,17551.0,57632.0,7784.0,
238,3622,Monocerus,True,Monocerus,monocerus,Dexes,https://icons.llamao.fi/icons/protocols/monocerus.jpg,,,,,,,,,,,,,,0.0,,['Manta'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/monocerus,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
239,1942,Moon Swap,False,Moon Swap,moon-swap,Dexes,https://icons.llamao.fi/icons/protocols/moon-swap.jpg,-54.48,-55.76,279.18,-1.02,48.86,11819.0,25963.0,205035.0,634033.0,207155.0,425922.8018203648,7116071.07044289,547390.0823417605,54531120.0,{'conflux': {'moon-swap': 11819}},['Conflux'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/moon-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,11819.0,26713.0,3117.0,
240,1053,MooniSwap,False,MooniSwap,mooniswap,Dexes,https://icons.llamao.fi/icons/protocols/mooniswap.jpg,-87.01,-94.86,-87.28,-36.63,62.6,1825.0,14047.0,147104.0,796152.0,232121.0,489629.7937099661,14403853.287984371,1107988.7144603361,6977582509.0,{'ethereum': {'mooniswap': 1825}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mooniswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,1825.0,35477.0,14344.0,
241,581,Morpheus Swap,False,Morpheus Swap,morpheus-swap,Dexes,https://icons.llamao.fi/icons/protocols/morpheus-swap.png,168.42,-32.01,877.29,77.51,129.67,15705.0,5851.0,147531.0,274855.0,83112.0,119671.49840781203,2179692.9303247537,167668.6869480579,263519442.1609064,{'fantom': {'morpheus-swap': 15705}},['Fantom'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/morpheus-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,15705.0,23100.0,1607.0,
242,2662,Morphex V2,False,Morphex - SWAP,morphex,Dexes,https://icons.llamao.fi/icons/protocols/morphex-v2.jpg,-26.98,-26.05,609.77,184.3,202.85,945611.0,1294998.0,14426566.0,23618965.0,5074332.0,7798946.626102366,0.0,0.0,171026578.0,{'fantom': {'swap': 945611}},"['Fantom', 'BSC']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/morphex,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,945611.0,1278758.0,133227.0,parent#morphex
243,3483,Morphex V1,True,Morphex V1,morphex-old,Dexes,https://icons.llamao.fi/icons/protocols/morphex-v1.jpg,,,,,,,,,,,,,,264566096.0,,['Fantom'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/morphex-old,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,,,,parent#morphex
244,747,MuesliSwap,False,MuesliSwap,muesliswap,Dexes,https://icons.llamao.fi/icons/protocols/muesliswap.jpg,-65.96,-73.42,-30.97,24.97,8.6,159106.0,467407.0,4170178.0,11583295.0,3336906.0,10665740.775157575,207500292.8036987,15961560.984899905,73711890.0,"{'milkomeda': {'muesliswap': 1407}, 'cardano': {'muesliswap': 157699}}","['Milkomeda C1', 'Cardano']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/muesliswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,159106.0,598569.0,230481.0,
245,2361,Mummy Finance,False,Mummy Finance,mummy-finance,Derivatives,https://icons.llamao.fi/icons/protocols/mummy-finance.jpg,-54.03,-70.59,24.77,133.61,176.05,839589.0,1826445.0,32571991.0,59879685.0,13942730.0,21691977.574282944,1073188939.0374848,82552995.31057575,650710218.0,"{'fantom': {'mummy-finance': 379399}, 'optimism': {'mummy-finance': 460190}}","['Fantom', 'Optimism']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mummy-finance,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,,839589.0,2855195.0,672910.0,
246,2727,Mute.io,False,Mute.io,mute.io,Dexes,https://icons.llamao.fi/icons/protocols/mute.io.jpg,-17.25,-21.61,81.19,-26.59,120.95,1830262.0,2211749.0,18233718.0,84948374.0,24838055.0,38446574.74330318,0.0,0.0,625750378.0,{'era': {'mute.io': 1830262}},['zkSync Era'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/mute.io,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,1830262.0,2334948.0,1010146.0,
247,2367,mySwap V1,False,mySwap V1,myswap,Dexes,https://icons.llamao.fi/icons/protocols/myswap.png,-75.19,-77.35,-81.96,-49.09,13.84,35086.0,141446.0,819601.0,6282721.3268359145,1610052.0,5518749.53802199,246772091.30785048,18982468.562142357,38017939.22611167,{'starknet': {'myswap': 35086}},['Starknet'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/myswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,35086.0,154888.0,194477.12111319456,parent#myswap
248,2803,Native,False,Native,native,Dexes,https://icons.llamao.fi/icons/protocols/native.jpg,,,,,,,,,,,,,,2307303468.0,,"['Ethereum', 'BSC', 'Polygon', 'Arbitrum', 'Avalanche', 'Mantle']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/native,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
249,953,Nearpad,False,Nearpad,nearpad,Dexes,https://icons.llamao.fi/icons/protocols/nearpad.jpg,90.86,162.23,1260.06,130.37,182.12,30411.0,15934.0,121372.0,234160.0,52686.0,83000.04006993998,0.0,0.0,,{'aurora': {'nearpad': 30411}},['Aurora'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/nearpad,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,30411.0,11597.0,2236.0,
250,3509,Nether.Fi,False,Nether.Fi,nether-fi,Dexes,https://icons.llamao.fi/icons/protocols/nether.fi.png,3810.53,,10514.29,-6.91,-55.14,743.0,19.0,10781.0,87660.0,11581.0,195418.2595615483,0.0,0.0,16547695.0,{'base': {'swap': 743}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/nether-fi,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,743.0,0.0,7.0,
251,1140,NetSwap,False,NetSwap,netswap,Dexes,https://icons.llamao.fi/icons/protocols/netswap.jpg,266.17,159.2,518.76,102.06,5.22,3545764.0,968336.0,14960906.0,33300245.0,7404251.0,31649475.944894314,197612264.4106317,15200943.416202433,3098187241.0,{'metis': {'netswap': 3545764}},['Metis'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/netswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,3545764.0,1367961.0,573044.0,
252,2855,Noah Swap,False,Noah Swap,noah-swap,Dexes,https://icons.llamao.fi/icons/protocols/noah-swap.jpg,-25.99,-73.24,138.09,110.44,115.43,57973.0,78332.0,1427271.0,2676605.0,678240.0,1242458.6060703364,0.0,0.0,,{'eos_evm': {'noah-swap': 57973}},['EOS EVM'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/noah-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,57973.0,216663.0,24349.0,
253,1823,Nomiswap,False,Nomiswap,nomiswap,Dexes,https://icons.llamao.fi/icons/protocols/nomiswap.png,-99.75,-41.7,-22.26,190.71,113.6,191946.0,76134586.0,120035294.0,163798573.0,41290500.0,76683181.90118131,440871940.4397289,33913226.18767145,1502557325.0,{'bsc': {'nomiswap': 191946}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/nomiswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,191946.0,329252.0,246910.0,
254,2099,OKCSwap,False,OKCSwap,okcswap,Dexes,https://icons.llamao.fi/icons/protocols/okcswap.png,110.12,96.11,841.33,-53.3,107.83,706.0,336.0,3089.0,18477.0,6614.0,8890.441974243528,53433169.70112062,4110243.8231631224,111552180.0,{'okexchain': {'okcswap': 706}},['OKTChain'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/okcswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,706.0,360.0,75.0,
255,2534,OnePunchSwap,True,OnePunchSwap,onepunch,Dexes,https://icons.llamao.fi/icons/protocols/onepunchswap.jpg,,,,,,,,,,,,,,32169.0,,['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/onepunch,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
